ID,CHOICE,VEH1,VEH2,VEH3,VEH4,VEH5,VEH6,ENG2,ENG3,AUD2,AUD3,ST2,ST3,SAF,WTY2,WTY3,PRICE
127,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,24
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,1,0,0,0,0,0,0,1,1,0,0,1,0,1,0,24
127,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,20
127,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,26
127,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,32
127,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,22
127,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,26
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,24
127,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,1,28
127,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,28
127,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,28
127,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,24
127,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,32
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,20
127,1,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,24
127,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,22
127,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,24
127,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,26
127,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,32
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,26
128,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,32
128,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,20
128,0,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,32
128,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,26
128,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,26
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,20
128,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,20
128,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,30
128,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,26
128,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,30
128,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,32
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,24
128,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,20
128,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,30
128,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,24
128,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,24
128,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,1,30
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,28
128,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,20
128,0,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,32
128,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,28
128,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,30
128,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,30
128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,28
128,0,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,28
128,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,24
128,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,28
128,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,30
128,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,22
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,30
128,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,20
128,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,26
128,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,28
128,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,26
128,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,20
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,32
128,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,26
128,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,28
128,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,1,26
128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,30
128,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,24
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,22
128,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,22
128,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,24
128,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,30
128,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,26
128,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,28
128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,20
128,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,32
128,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,24
128,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,24
128,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,24
128,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,24
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,26
128,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,28
128,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,30
128,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,24
128,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,26
128,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,32
128,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,28
128,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,28
128,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,32
128,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,28
128,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,22
128,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,32
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,1,0,0,0,0,0,1,0,0,1,0,1,1,1,0,30
128,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,22
128,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,22
128,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,22
128,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,22
128,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,20
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,22
129,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,30
129,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,28
129,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,32
129,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1,32
129,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,32
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,24
129,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,24
129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,24
129,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,22
129,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,28
129,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,28
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,32
129,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,24
129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,24
129,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,24
129,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,20
129,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,32
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,26
129,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,24
129,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,20
129,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,24
129,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,28
129,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,32
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,28
129,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,28
129,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,24
129,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,32
129,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,22
129,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,24
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,1,0,0,0,0,0,0,1,1,0,1,0,1,1,0,28
129,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,32
129,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,28
129,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,20
129,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,30
129,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,28
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,28
129,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,30
129,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,20
129,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,20
129,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,22
129,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,30
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,22
129,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,32
129,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,20
129,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,22
129,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,24
129,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,28
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,20
129,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,24
129,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,30
129,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,20
129,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,28
129,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,26
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,26
129,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,1,20
129,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,26
129,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,20
129,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,26
129,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,28
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30
129,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,20
129,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,26
129,0,0,0,0,1,0,0,0,0,1,0,0,1,1,1,0,20
129,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,1,24
129,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,24
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,24
129,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,30
129,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,22
129,0,0,0,0,1,0,0,0,1,0,1,1,0,1,1,0,26
129,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,0,24
129,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,28
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,26
130,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,32
130,0,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,30
130,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,28
130,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,32
130,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,32
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,24
130,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,22
130,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,24
130,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,24
130,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,26
130,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,28
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,28
130,0,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,32
130,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,32
130,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,30
130,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,28
130,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,30
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,26
130,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,28
130,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,32
130,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,28
130,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,24
130,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,32
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,20
130,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,22
130,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,28
130,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,26
130,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,20
130,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,30
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,24
130,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,22
130,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,22
130,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,32
130,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,24
130,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,30
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,22
130,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,32
130,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,26
130,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,20
130,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,30
130,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,30
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,24
130,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0,0,24
130,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,24
130,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,32
130,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,0,30
130,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,30
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,30
130,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,22
130,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,30
130,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,30
130,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,24
130,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,26
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,20
130,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,26
130,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,22
130,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,20
130,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,24
130,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,20
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,32
130,1,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,22
130,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,20
130,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,28
130,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,30
130,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,28
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,20
130,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,30
130,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,32
130,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,24
130,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,24
130,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,32
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,30
131,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,30
131,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,24
131,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,30
131,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,22
131,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,26
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,28
131,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,20
131,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0,24
131,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,30
131,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,22
131,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,24
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1,0,28
131,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,28
131,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,22
131,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,22
131,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,24
131,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,26
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,26
131,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,24
131,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,24
131,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,24
131,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,24
131,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,22
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,20
131,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,32
131,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,22
131,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,24
131,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,20
131,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,32
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,28
131,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,20
131,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,32
131,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,22
131,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,24
131,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,26
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,30
131,0,0,1,0,0,0,0,0,1,1,0,1,0,0,1,0,32
131,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,28
131,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,26
131,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,20
131,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,26
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,24
131,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,32
131,1,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,26
131,0,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1,22
131,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,26
131,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,26
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,26
131,1,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,22
131,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,26
131,0,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,32
131,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,22
131,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,24
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,32
131,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,26
131,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,28
131,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,24
131,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,22
131,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,28
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,24
131,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,32
131,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,30
131,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,30
131,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,22
131,0,0,0,0,0,0,1,1,0,0,1,0,1,0,1,0,30
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,22
131,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,24
131,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,30
131,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,24
131,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,22
131,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,32
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,32
132,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,22
132,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,32
132,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,24
132,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,20
132,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,20
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,22
132,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,22
132,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,24
132,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,30
132,0,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,20
132,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,24
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,24
132,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,20
132,0,0,0,1,0,0,0,1,0,0,1,1,0,1,1,0,26
132,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,32
132,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30
132,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,22
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,0,26
132,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,26
132,1,0,0,1,0,0,0,0,1,0,1,0,0,1,1,0,20
132,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,24
132,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,26
132,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,28
